acoustic_data,time_to_failure
10,1.3563996257
9,1.3563996246
10,1.3563996235
8,1.3563996224
0,1.3563996213
1,1.3563996202
-1,1.3563996191
4,1.356399618
6,1.3563996169
4,1.3563996158
6,1.3563996147
8,1.3563996136
6,1.3563996125
5,1.3563996114
6,1.3563996103
6,1.3563996092
6,1.3563996081
6,1.356399607
6,1.3563996059
0,1.3563996048
0,1.3563996037
2,1.3563996026
2,1.3563996015
6,1.3563996004
10,1.3563995993
6,1.3563995982
10,1.3563995971
11,1.356399596
12,1.3563995949
13,1.3563995938
9,1.3563995927
6,1.3563995916
5,1.3563995905
6,1.3563995894
3,1.3563995883
1,1.3563995872
5,1.3563995861
6,1.356399585
8,1.3563995839
4,1.3563995828
8,1.3563995817
6,1.3563995806
8,1.3563995795
10,1.3563995784
9,1.3563995773
9,1.3563995762
5,1.3563995751
6,1.356399574
5,1.3563995729
-1,1.3563995718
-1,1.3563995707
4,1.3563995696
5,1.3563995685
5,1.3563995674
5,1.3563995663
6,1.3563995652
8,1.3563995641
8,1.356399563
6,1.3563995619
7,1.3563995608
7,1.3563995597
6,1.3563995586
3,1.3563995575
4,1.3563995564
3,1.3563995553
2,1.3563995542
7,1.3563995531
3,1.356399552
5,1.3563995509
8,1.3563995498
9,1.3563995487
6,1.3563995476
11,1.3563995465
7,1.3563995454
10,1.3563995443
14,1.3563995432
9,1.3563995421
6,1.356399541
4,1.3563995399
4,1.3563995388
4,1.3563995377
2,1.3563995366
2,1.3563995355
-1,1.3563995344
-1,1.3563995333
4,1.3563995322
4,1.3563995311
6,1.35639953
4,1.3563995289
-3,1.3563995278
5,1.3563995267
12,1.3563995256
10,1.3563995245
8,1.3563995234
6,1.3563995223
1,1.3563995212
-2,1.3563995201
4,1.356399519
6,1.3563995179
4,1.3563995168
4,1.3563995157
6,1.3563995146
6,1.3563995135
6,1.3563995124
9,1.3563995113
10,1.3563995102
6,1.3563995091
8,1.356399508
6,1.3563995069
6,1.3563995058
8,1.3563995047
8,1.3563995036
5,1.3563995025
4,1.3563995014
3,1.3563995003
1,1.3563994992
4,1.3563994981
2,1.356399497
5,1.3563994959
8,1.3563994948
11,1.3563994937
9,1.3563994926
7,1.3563994915
8,1.3563994904
5,1.3563994893
4,1.3563994882
4,1.3563994871
0,1.356399486
-1,1.3563994849
2,1.3563994838
3,1.3563994827
7,1.3563994816
5,1.3563994805
-1,1.3563994794
-1,1.3563994783
6,1.3563994772
7,1.3563994761
7,1.356399475
3,1.3563994739
5,1.3563994728
5,1.3563994717
5,1.3563994706
7,1.3563994695
7,1.3563994684
6,1.3563994673
9,1.3563994662
9,1.3563994651
5,1.356399464
0,1.3563994629
0,1.3563994618
4,1.3563994607
2,1.3563994596
-2,1.3563994585
2,1.3563994574
6,1.3563994563
3,1.3563994552
8,1.3563994541
10,1.356399453
4,1.3563994519
5,1.3563994508
8,1.3563994497
9,1.3563994486
7,1.3563994475
5,1.3563994464
2,1.3563994453
3,1.3563994442
3,1.3563994431
3,1.356399442
5,1.3563994409
9,1.3563994398
4,1.3563994387
8,1.3563994376
8,1.3563994365
7,1.3563994354
5,1.3563994343
7,1.3563994332
6,1.3563994321
10,1.356399431
6,1.3563994299
8,1.3563994288
7,1.3563994277
5,1.3563994266
7,1.3563994255
7,1.3563994244
10,1.3563994233
11,1.3563994222
11,1.3563994211
7,1.35639942
4,1.3563994189
3,1.3563994178
2,1.3563994167
4,1.3563994156
4,1.3563994145
2,1.3563994134
4,1.3563994123
6,1.3563994112
7,1.3563994101
6,1.356399409
6,1.3563994079
6,1.3563994068
6,1.3563994057
12,1.3563994046
8,1.3563994035
9,1.3563994024
6,1.3563994013
6,1.3563994002
-1,1.3563993991
6,1.356399398
7,1.3563993969
6,1.3563993958
2,1.3563993947
5,1.3563993936
2,1.3563993925
-1,1.3563993914
-2,1.3563993903
4,1.3563993892
4,1.3563993881
7,1.356399387
8,1.3563993859
2,1.3563993848
10,1.3563993837
7,1.3563993826
5,1.3563993815
5,1.3563993804
2,1.3563993793
5,1.3563993782
4,1.3563993771
-2,1.356399376
2,1.3563993749
5,1.3563993738
5,1.3563993727
6,1.3563993716
3,1.3563993705
6,1.3563993694
8,1.3563993683
4,1.3563993672
5,1.3563993661
8,1.356399365
10,1.3563993639
9,1.3563993628
8,1.3563993617
12,1.3563993606
9,1.3563993595
5,1.3563993584
8,1.3563993573
4,1.3563993562
2,1.3563993551
5,1.356399354
5,1.3563993529
9,1.3563993518
6,1.3563993507
4,1.3563993496
5,1.3563993485
10,1.3563993474
10,1.3563993463
6,1.3563993452
3,1.3563993441
4,1.356399343
6,1.3563993419
1,1.3563993408
3,1.3563993397
5,1.3563993386
3,1.3563993375
4,1.3563993364
5,1.3563993353
2,1.3563993342
-1,1.3563993331
3,1.356399332
5,1.3563993309
0,1.3563993298
0,1.3563993287
5,1.3563993276
7,1.3563993265
4,1.3563993254
1,1.3563993243
2,1.3563993232
2,1.3563993221
8,1.356399321
11,1.3563993199
6,1.3563993188
7,1.3563993177
9,1.3563993166
15,1.3563993155
14,1.3563993144
15,1.3563993133
12,1.3563993122
6,1.3563993111
4,1.35639931
2,1.3563993089
1,1.3563993078
-5,1.3563993067
-9,1.3563993056
0,1.3563993045
3,1.3563993034
4,1.3563993023
5,1.3563993012
6,1.3563993001
8,1.356399299
6,1.3563992979
3,1.3563992968
4,1.3563992957
8,1.3563992946
1,1.3563992935
5,1.3563992924
4,1.3563992913
0,1.3563992902
0,1.3563992891
0,1.356399288
-1,1.3563992869
-1,1.3563992858
7,1.3563992847
9,1.3563992836
10,1.3563992825
12,1.3563992814
13,1.3563992803
12,1.3563992792
10,1.3563992781
7,1.356399277
6,1.3563992759
5,1.3563992748
4,1.3563992737
-1,1.3563992726
2,1.3563992715
2,1.3563992704
3,1.3563992693
2,1.3563992682
1,1.3563992671
7,1.356399266
11,1.3563992649
10,1.3563992638
12,1.3563992627
10,1.3563992616
7,1.3563992605
7,1.3563992594
5,1.3563992583
6,1.3563992572
2,1.3563992561
0,1.356399255
-1,1.3563992539
1,1.3563992528
1,1.3563992517
1,1.3563992506
1,1.3563992495
5,1.3563992484
4,1.3563992473
4,1.3563992462
7,1.3563992451
10,1.356399244
12,1.3563992429
9,1.3563992418
12,1.3563992407
12,1.3563992396
6,1.3563992385
3,1.3563992374
-2,1.3563992363
0,1.3563992352
2,1.3563992341
-2,1.356399233
1,1.3563992319
2,1.3563992308
2,1.3563992297
-2,1.3563992286
2,1.3563992275
3,1.3563992264
7,1.3563992253
8,1.3563992242
6,1.3563992231
3,1.356399222
6,1.3563992209
6,1.3563992198
3,1.3563992187
1,1.3563992176
5,1.3563992165
6,1.3563992154
9,1.3563992143
8,1.3563992132
5,1.3563992121
6,1.356399211
9,1.3563992099
6,1.3563992088
8,1.3563992077
11,1.3563992066
7,1.3563992055
3,1.3563992044
0,1.3563992033
0,1.3563992022
2,1.3563992011
2,1.3563992
-1,1.3563991989
2,1.3563991978
0,1.3563991967
-1,1.3563991956
6,1.3563991945
8,1.3563991934
4,1.3563991923
6,1.3563991912
5,1.3563991901
4,1.356399189
2,1.3563991879
9,1.3563991868
12,1.3563991857
8,1.3563991846
8,1.3563991835
5,1.3563991824
4,1.3563991813
10,1.3563991802
3,1.3563991791
2,1.356399178
7,1.3563991769
4,1.3563991758
4,1.3563991747
6,1.3563991736
12,1.3563991725
10,1.3563991714
6,1.3563991703
5,1.3563991692
6,1.3563991681
5,1.356399167
4,1.3563991659
4,1.3563991648
6,1.3563991637
3,1.3563991626
6,1.3563991615
4,1.3563991604
0,1.3563991593
1,1.3563991582
1,1.3563991571
-1,1.356399156
2,1.3563991549
3,1.3563991538
7,1.3563991527
6,1.3563991516
8,1.3563991505
6,1.3563991494
1,1.3563991483
10,1.3563991472
7,1.3563991461
4,1.356399145
6,1.3563991439
2,1.3563991428
7,1.3563991417
6,1.3563991406
3,1.3563991395
3,1.3563991384
3,1.3563991373
4,1.3563991362
8,1.3563991351
4,1.356399134
7,1.3563991329
5,1.3563991318
4,1.3563991307
7,1.3563991296
6,1.3563991285
2,1.3563991274
-2,1.3563991263
5,1.3563991252
5,1.3563991241
3,1.356399123
2,1.3563991219
7,1.3563991208
9,1.3563991197
7,1.3563991186
10,1.3563991175
9,1.3563991164
3,1.3563991153
2,1.3563991142
4,1.3563991131
13,1.356399112
6,1.3563991109
2,1.3563991098
1,1.3563991087
1,1.3563991076
2,1.3563991065
1,1.3563991054
1,1.3563991043
2,1.3563991032
1,1.3563991021
3,1.356399101
7,1.3563990999
10,1.3563990988
10,1.3563990977
6,1.3563990966
5,1.3563990955
10,1.3563990944
4,1.3563990933
4,1.3563990922
8,1.3563990911
7,1.35639909
6,1.3563990889
5,1.3563990878
5,1.3563990867
6,1.3563990856
6,1.3563990845
5,1.3563990834
6,1.3563990823
3,1.3563990812
5,1.3563990801
7,1.356399079
4,1.3563990779
3,1.3563990768
4,1.3563990757
5,1.3563990746
1,1.3563990735
4,1.3563990724
9,1.3563990713
4,1.3563990702
2,1.3563990691
6,1.356399068
9,1.3563990669
8,1.3563990658
6,1.3563990647
6,1.3563990636
6,1.3563990625
5,1.3563990614
0,1.3563990603
4,1.3563990592
0,1.3563990581
1,1.356399057
4,1.3563990559
1,1.3563990548
2,1.3563990537
5,1.3563990526
6,1.3563990515
3,1.3563990504
5,1.3563990493
8,1.3563990482
9,1.3563990471
10,1.356399046
5,1.3563990449
5,1.3563990438
4,1.3563990427
0,1.3563990416
1,1.3563990405
1,1.3563990394
3,1.3563990383
8,1.3563990372
6,1.3563990361
5,1.356399035
8,1.3563990339
8,1.3563990328
7,1.3563990317
11,1.3563990306
10,1.3563990295
10,1.3563990284
7,1.3563990273
2,1.3563990262
8,1.3563990251
9,1.356399024
5,1.3563990229
-2,1.3563990218
-3,1.3563990207
-4,1.3563990196
0,1.3563990185
6,1.3563990174
7,1.3563990163
6,1.3563990152
4,1.3563990141
7,1.356399013
7,1.3563990119
7,1.3563990108
6,1.3563990097
6,1.3563990086
5,1.3563990075
3,1.3563990064
5,1.3563990053
7,1.3563990042
1,1.3563990031
4,1.356399002
3,1.3563990009
0,1.3563989998
7,1.3563989987
8,1.3563989976
5,1.3563989965
8,1.3563989954
8,1.3563989943
8,1.3563989932
2,1.3563989921
0,1.356398991
2,1.3563989899
4,1.3563989888
7,1.3563989877
8,1.3563989866
6,1.3563989855
5,1.3563989844
3,1.3563989833
8,1.3563989822
9,1.3563989811
14,1.35639898
12,1.3563989789
8,1.3563989778
5,1.3563989767
6,1.3563989756
8,1.3563989745
6,1.3563989734
4,1.3563989723
1,1.3563989712
2,1.3563989701
7,1.356398969
7,1.3563989679
7,1.3563989668
11,1.3563989657
4,1.3563989646
7,1.3563989635
12,1.3563989624
7,1.3563989613
2,1.3563989602
-2,1.3563989591
-1,1.356398958
2,1.3563989569
1,1.3563989558
-1,1.3563989547
-2,1.3563989536
-1,1.3563989525
6,1.3563989514
7,1.3563989503
4,1.3563989492
4,1.3563989481
9,1.356398947
6,1.3563989459
6,1.3563989448
8,1.3563989437
7,1.3563989426
8,1.3563989415
6,1.3563989404
0,1.3563989393
4,1.3563989382
3,1.3563989371
4,1.356398936
5,1.3563989349
5,1.3563989338
6,1.3563989327
7,1.3563989316
0,1.3563989305
4,1.3563989294
5,1.3563989283
7,1.3563989272
6,1.3563989261
7,1.356398925
9,1.3563989239
3,1.3563989228
3,1.3563989217
8,1.3563989206
5,1.3563989195
12,1.3563989184
8,1.3563989173
6,1.3563989162
7,1.3563989151
8,1.356398914
4,1.3563989129
2,1.3563989118
6,1.3563989107
2,1.3563989096
2,1.3563989085
7,1.3563989074
6,1.3563989063
2,1.3563989052
3,1.3563989041
5,1.356398903
11,1.3563989019
6,1.3563989008
8,1.3563988997
7,1.3563988986
7,1.3563988975
7,1.3563988964
9,1.3563988953
6,1.3563988942
6,1.3563988931
0,1.356398892
-2,1.3563988909
3,1.3563988898
4,1.3563988887
9,1.3563988876
9,1.3563988865
8,1.3563988854
10,1.3563988843
9,1.3563988832
9,1.3563988821
5,1.356398881
3,1.3563988799
3,1.3563988788
3,1.3563988777
2,1.3563988766
1,1.3563988755
3,1.3563988744
7,1.3563988733
5,1.3563988722
4,1.3563988711
8,1.35639887
8,1.3563988689
3,1.3563988678
4,1.3563988667
7,1.3563988656
7,1.3563988645
3,1.3563988634
5,1.3563988623
5,1.3563988612
10,1.3563988601
3,1.356398859
7,1.3563988579
1,1.3563988568
1,1.3563988557
3,1.3563988546
1,1.3563988535
5,1.3563988524
1,1.3563988513
4,1.3563988502
3,1.3563988491
5,1.356398848
7,1.3563988469
8,1.3563988458
10,1.3563988447
11,1.3563988436
11,1.3563988425
3,1.3563988414
3,1.3563988403
1,1.3563988392
0,1.3563988381
6,1.356398837
11,1.3563988359
4,1.3563988348
3,1.3563988337
10,1.3563988326
10,1.3563988315
9,1.3563988304
6,1.3563988293
7,1.3563988282
12,1.3563988271
17,1.356398826
9,1.3563988249
6,1.3563988238
3,1.3563988227
3,1.3563988216
3,1.3563988205
6,1.3563988194
4,1.3563988183
-2,1.3563988172
-1,1.3563988161
3,1.356398815
8,1.3563988139
8,1.3563988128
7,1.3563988117
5,1.3563988106
2,1.3563988095
5,1.3563988084
6,1.3563988073
8,1.3563988062
4,1.3563988051
0,1.356398804
3,1.3563988029
6,1.3563988018
10,1.3563988007
11,1.3563987996
5,1.3563987985
5,1.3563987974
8,1.3563987963
6,1.3563987952
6,1.3563987941
2,1.356398793
2,1.3563987919
4,1.3563987908
10,1.3563987897
4,1.3563987886
9,1.3563987875
2,1.3563987864
1,1.3563987853
1,1.3563987842
2,1.3563987831
4,1.356398782
5,1.3563987809
8,1.3563987798
7,1.3563987787
0,1.3563987776
5,1.3563987765
9,1.3563987754
8,1.3563987743
5,1.3563987732
6,1.3563987721
6,1.356398771
6,1.3563987699
5,1.3563987688
3,1.3563987677
4,1.3563987666
3,1.3563987655
4,1.3563987644
7,1.3563987633
10,1.3563987622
14,1.3563987611
10,1.35639876
8,1.3563987589
8,1.3563987578
8,1.3563987567
8,1.3563987556
8,1.3563987545
4,1.3563987534
1,1.3563987523
3,1.3563987512
4,1.3563987501
9,1.356398749
2,1.3563987479
2,1.3563987468
1,1.3563987457
1,1.3563987446
5,1.3563987435
10,1.3563987424
6,1.3563987413
3,1.3563987402
3,1.3563987391
2,1.356398738
4,1.3563987369
3,1.3563987358
6,1.3563987347
12,1.3563987336
3,1.3563987325
4,1.3563987314
4,1.3563987303
5,1.3563987292
7,1.3563987281
3,1.356398727
6,1.3563987259
9,1.3563987248
7,1.3563987237
6,1.3563987226
6,1.3563987215
2,1.3563987204
3,1.3563987193
7,1.3563987182
4,1.3563987171
3,1.356398716
8,1.3563987149
4,1.3563987138
6,1.3563987127
6,1.3563987116
3,1.3563987105
3,1.3563987094
2,1.3563987083
1,1.3563987072
-1,1.3563987061
5,1.356398705
6,1.3563987039
8,1.3563987028
5,1.3563987017
3,1.3563987006
7,1.3563986995
8,1.3563986984
11,1.3563986973
11,1.3563986962
9,1.3563986951
9,1.356398694
7,1.3563986929
7,1.3563986918
4,1.3563986907
0,1.3563986896
6,1.3563986885
6,1.3563986874
6,1.3563986863
5,1.3563986852
10,1.3563986841
10,1.356398683
9,1.3563986819
9,1.3563986808
6,1.3563986797
7,1.3563986786
10,1.3563986775
9,1.3563986764
5,1.3563986753
4,1.3563986742
5,1.3563986731
5,1.356398672
6,1.3563986709
7,1.3563986698
4,1.3563986687
4,1.3563986676
7,1.3563986665
7,1.3563986654
10,1.3563986643
11,1.3563986632
5,1.3563986621
3,1.356398661
4,1.3563986599
1,1.3563986588
1,1.3563986577
6,1.3563986566
8,1.3563986555
10,1.3563986544
4,1.3563986533
2,1.3563986522
-3,1.3563986511
0,1.35639865
4,1.3563986489
2,1.3563986478
7,1.3563986467
6,1.3563986456
5,1.3563986445
5,1.3563986434
2,1.3563986423
8,1.3563986412
10,1.3563986401
1,1.356398639
4,1.3563986379
8,1.3563986368
11,1.3563986357
6,1.3563986346
6,1.3563986335
5,1.3563986324
11,1.3563986313
11,1.3563986302
14,1.3563986291
4,1.356398628
4,1.3563986269
4,1.3563986258
1,1.3563986247
6,1.3563986236
7,1.3563986225
4,1.3563986214
1,1.3563986203
5,1.3563986192
3,1.3563986181
0,1.356398617
-6,1.3563986159
-1,1.3563986148
3,1.3563986137
4,1.3563986126
3,1.3563986115
3,1.3563986104
6,1.3563986093
11,1.3563986082
6,1.3563986071
5,1.356398606
5,1.3563986049
9,1.3563986038
3,1.3563986027
4,1.3563986016
5,1.3563986005
5,1.3563985994
13,1.3563985983
10,1.3563985972
8,1.3563985961
15,1.356398595
15,1.3563985939
13,1.3563985928
10,1.3563985917
5,1.3563985906
6,1.3563985895
5,1.3563985884
-4,1.3563985873
1,1.3563985862
6,1.3563985851
4,1.356398584
6,1.3563985829
5,1.3563985818
6,1.3563985807
7,1.3563985796
9,1.3563985785
5,1.3563985774
12,1.3563985763
8,1.3563985752
3,1.3563985741
2,1.356398573
5,1.3563985719
1,1.3563985708
1,1.3563985697
3,1.3563985686
5,1.3563985675
8,1.3563985664
8,1.3563985653
8,1.3563985642
11,1.3563985631
12,1.356398562
19,1.3563985609
15,1.3563985598
8,1.3563985587
2,1.3563985576
1,1.3563985565
-8,1.3563985554
-10,1.3563985543
-7,1.3563985532
-10,1.3563985521
-11,1.356398551
-9,1.3563985499
-6,1.3563985488
-4,1.3563985477
4,1.3563985466
8,1.3563985455
14,1.3563985444
16,1.3563985433
18,1.3563985422
21,1.3563985411
18,1.35639854
12,1.3563985389
11,1.3563985378
13,1.3563985367
8,1.3563985356
6,1.3563985345
3,1.3563985334
3,1.3563985323
4,1.3563985312
-1,1.3563985301
0,1.356398529
-1,1.3563985279
2,1.3563985268
3,1.3563985257
4,1.3563985246
2,1.3563985235
0,1.3563985224
3,1.3563985213
2,1.3563985202
0,1.3563985191
2,1.356398518
3,1.3563985169
1,1.3563985158
5,1.3563985147
5,1.3563985136
7,1.3563985125
5,1.3563985114
7,1.3563985103
13,1.3563985092
14,1.3563985081
13,1.356398507
11,1.3563985059
10,1.3563985048
10,1.3563985037
13,1.3563985026
8,1.3563985015
4,1.3563985004
7,1.3563984993
5,1.3563984982
-4,1.3563984971
-5,1.356398496
-5,1.3563984949
-7,1.3563984938
-5,1.3563984927
-3,1.3563984916
0,1.3563984905
4,1.3563984894
5,1.3563984883
13,1.3563984872
15,1.3563984861
22,1.356398485
24,1.3563984839
20,1.3563984828
19,1.3563984817
21,1.3563984806
18,1.3563984795
17,1.3563984784
13,1.3563984773
14,1.3563984762
12,1.3563984751
11,1.356398474
8,1.3563984729
10,1.3563984718
5,1.3563984707
-1,1.3563984696
-1,1.3563984685
4,1.3563984674
5,1.3563984663
4,1.3563984652
5,1.3563984641
4,1.356398463
3,1.3563984619
5,1.3563984608
-1,1.3563984597
-7,1.3563984586
-7,1.3563984575
-3,1.3563984564
-8,1.3563984553
0,1.3563984542
1,1.3563984531
2,1.356398452
5,1.3563984509
8,1.3563984498
7,1.3563984487
5,1.3563984476
5,1.3563984465
4,1.3563984454
1,1.3563984443
0,1.3563984432
0,1.3563984421
-6,1.356398441
-1,1.3563984399
0,1.3563984388
4,1.3563984377
9,1.3563984366
10,1.3563984355
10,1.3563984344
12,1.3563984333
10,1.3563984322
6,1.3563984311
2,1.35639843
1,1.3563984289
4,1.3563984278
4,1.3563984267
4,1.3563984256
3,1.3563984245
7,1.3563984234
12,1.3563984223
14,1.3563984212
16,1.3563984201
16,1.356398419
23,1.3563984179
22,1.3563984168
15,1.3563984157
13,1.3563984146
9,1.3563984135
2,1.3563984124
-2,1.3563984113
-2,1.3563984102
-3,1.3563984091
-5,1.356398408
-1,1.3563984069
0,1.3563984058
11,1.3563984047
12,1.3563984036
13,1.3563984025
15,1.3563984014
16,1.3563984003
8,1.3563983992
6,1.3563983981
-1,1.356398397
-5,1.3563983959
-6,1.3563983948
-11,1.3563983937
-10,1.3563983926
-9,1.3563983915
-10,1.3563983904
-6,1.3563983893
1,1.3563983882
5,1.3563983871
14,1.356398386
19,1.3563983849
19,1.3563983838
13,1.3563983827
11,1.3563983816
10,1.3563983805
6,1.3563983794
-2,1.3563983783
-3,1.3563983772
2,1.3563983761
-2,1.356398375
-2,1.3563983739
10,1.3563983728
14,1.3563983717
15,1.3563983706
14,1.3563983695
20,1.3563983684
19,1.3563983673
18,1.3563983662
18,1.3563983651
21,1.356398364
20,1.3563983629
15,1.3563983618
7,1.3563983607
2,1.3563983596
0,1.3563983585
0,1.3563983574
2,1.3563983563
6,1.3563983552
6,1.3563983541
12,1.356398353
11,1.3563983519
7,1.3563983508
7,1.3563983497
1,1.3563983486
0,1.3563983475
-3,1.3563983464
-10,1.3563983453
-11,1.3563983442
-10,1.3563983431
-10,1.356398342
-4,1.3563983409
-2,1.3563983398
2,1.3563983387
5,1.3563983376
8,1.3563983365
12,1.3563983354
12,1.3563983343
11,1.3563983332
11,1.3563983321
9,1.356398331
11,1.3563983299
8,1.3563983288
8,1.3563983277
2,1.3563983266
2,1.3563983255
4,1.3563983244
0,1.3563983233
4,1.3563983222
1,1.3563983211
3,1.35639832
4,1.3563983189
5,1.3563983178
5,1.3563983167
10,1.3563983156
10,1.3563983145
9,1.3563983134
6,1.3563983123
11,1.3563983112
5,1.3563983101
6,1.356398309
8,1.3563983079
9,1.3563983068
14,1.3563983057
14,1.3563983046
14,1.3563983035
9,1.3563983024
9,1.3563983013
3,1.3563983002
0,1.3563982991
2,1.356398298
-3,1.3563982969
1,1.3563982958
4,1.3563982947
5,1.3563982936
7,1.3563982925
10,1.3563982914
9,1.3563982903
10,1.3563982892
14,1.3563982881
8,1.356398287
9,1.3563982859
10,1.3563982848
8,1.3563982837
3,1.3563982826
2,1.3563982815
-2,1.3563982804
-5,1.3563982793
-6,1.3563982782
-5,1.3563982771
-3,1.356398276
1,1.3563982749
1,1.3563982738
7,1.3563982727
9,1.3563982716
9,1.3563982705
8,1.3563982694
4,1.3563982683
4,1.3563982672
4,1.3563982661
5,1.356398265
3,1.3563982639
0,1.3563982628
-2,1.3563982617
3,1.3563982606
2,1.3563982595
8,1.3563982584
10,1.3563982573
13,1.3563982562
14,1.3563982551
11,1.356398254
10,1.3563982529
9,1.3563982518
10,1.3563982507
10,1.3563982496
5,1.3563982485
3,1.3563982474
-2,1.3563982463
-3,1.3563982452
-5,1.3563982441
-1,1.356398243
5,1.3563982419
2,1.3563982408
5,1.3563982397
5,1.3563982386
13,1.3563982375
14,1.3563982364
12,1.3563982353
7,1.3563982342
5,1.3563982331
4,1.356398232
0,1.3563982309
-2,1.3563982298
-5,1.3563982287
-6,1.3563982276
0,1.3563982265
0,1.3563982254
1,1.3563982243
8,1.3563982232
11,1.3563982221
17,1.356398221
17,1.3563982199
14,1.3563982188
11,1.3563982177
13,1.3563982166
10,1.3563982155
1,1.3563982144
5,1.3563982133
4,1.3563982122
2,1.3563982111
5,1.35639821
0,1.3563982089
2,1.3563982078
7,1.3563982067
5,1.3563982056
7,1.3563982045
7,1.3563982034
6,1.3563982023
10,1.3563982012
7,1.3563982001
14,1.356398199
10,1.3563981979
6,1.3563981968
-1,1.3563981957
-5,1.3563981946
-9,1.3563981935
-10,1.3563981924
-10,1.3563981913
-2,1.3563981902
3,1.3563981891
6,1.356398188
7,1.3563981869
7,1.3563981858
7,1.3563981847
10,1.3563981836
10,1.3563981825
10,1.3563981814
9,1.3563981803
5,1.3563981792
4,1.3563981781
6,1.356398177
4,1.3563981759
3,1.3563981748
4,1.3563981737
5,1.3563981726
8,1.3563981715
11,1.3563981704
6,1.3563981693
6,1.3563981682
8,1.3563981671
6,1.356398166
2,1.3563981649
4,1.3563981638
7,1.3563981627
2,1.3563981616
5,1.3563981605
5,1.3563981594
4,1.3563981583
6,1.3563981572
3,1.3563981561
1,1.356398155
6,1.3563981539
7,1.3563981528
7,1.3563981517
8,1.3563981506
5,1.3563981495
10,1.3563981484
7,1.3563981473
4,1.3563981462
6,1.3563981451
0,1.356398144
-2,1.3563981429
0,1.3563981418
-1,1.3563981407
-5,1.3563981396
3,1.3563981385
4,1.3563981374
5,1.3563981363
4,1.3563981352
6,1.3563981341
9,1.356398133
12,1.3563981319
12,1.3563981308
15,1.3563981297
11,1.3563981286
9,1.3563981275
6,1.3563981264
-2,1.3563981253
-3,1.3563981242
1,1.3563981231
6,1.356398122
1,1.3563981209
2,1.3563981198
4,1.3563981187
6,1.3563981176
6,1.3563981165
5,1.3563981154
9,1.3563981143
11,1.3563981132
13,1.3563981121
9,1.356398111
6,1.3563981099
7,1.3563981088
10,1.3563981077
12,1.3563981066
9,1.3563981055
10,1.3563981044
10,1.3563981033
6,1.3563981022
7,1.3563981011
1,1.3563981
1,1.3563980989
8,1.3563980978
6,1.3563980967
6,1.3563980956
3,1.3563980945
-1,1.3563980934
-2,1.3563980923
2,1.3563980912
3,1.3563980901
-1,1.356398089
0,1.3563980879
3,1.3563980868
7,1.3563980857
12,1.3563980846
9,1.3563980835
5,1.3563980824
9,1.3563980813
8,1.3563980802
3,1.3563980791
3,1.356398078
4,1.3563980769
0,1.3563980758
-5,1.3563980747
-3,1.3563980736
1,1.3563980725
-2,1.3563980714
1,1.3563980703
5,1.3563980692
6,1.3563980681
6,1.356398067
7,1.3563980659
6,1.3563980648
6,1.3563980637
6,1.3563980626
5,1.3563980615
5,1.3563980604
4,1.3563980593
-3,1.3563980582
-1,1.3563980571
2,1.356398056
2,1.3563980549
5,1.3563980538
9,1.3563980527
13,1.3563980516
16,1.3563980505
15,1.3563980494
15,1.3563980483
16,1.3563980472
12,1.3563980461
11,1.356398045
10,1.3563980439
3,1.3563980428
4,1.3563980417
6,1.3563980406
3,1.3563980395
4,1.3563980384
4,1.3563980373
0,1.3563980362
0,1.3563980351
1,1.356398034
3,1.3563980329
1,1.3563980318
3,1.3563980307
0,1.3563980296
3,1.3563980285
-3,1.3563980274
4,1.3563980263
3,1.3563980252
4,1.3563980241
6,1.356398023
8,1.3563980219
7,1.3563980208
7,1.3563980197
8,1.3563980186
5,1.3563980175
4,1.3563980164
7,1.3563980153
3,1.3563980142
4,1.3563980131
8,1.356398012
12,1.3563980109
10,1.3563980098
14,1.3563980087
8,1.3563980076
8,1.3563980065
8,1.3563980054
5,1.3563980043
4,1.3563980032
4,1.3563980021
4,1.356398001
4,1.3563979999
5,1.3563979988
7,1.3563979977
7,1.3563979966
11,1.3563979955
11,1.3563979944
9,1.3563979933
6,1.3563979922
6,1.3563979911
6,1.35639799
1,1.3563979889
2,1.3563979878
4,1.3563979867
5,1.3563979856
4,1.3563979845
2,1.3563979834
4,1.3563979823
1,1.3563979812
4,1.3563979801
3,1.356397979
5,1.3563979779
7,1.3563979768
8,1.3563979757
12,1.3563979746
8,1.3563979735
5,1.3563979724
3,1.3563979713
2,1.3563979702
2,1.3563979691
9,1.356397968
9,1.3563979669
4,1.3563979658
3,1.3563979647
-4,1.3563979636
-3,1.3563979625
1,1.3563979614
4,1.3563979603
3,1.3563979592
3,1.3563979581
0,1.356397957
-2,1.3563979559
0,1.3563979548
7,1.3563979537
11,1.3563979526
11,1.3563979515
9,1.3563979504
2,1.3563979493
4,1.3563979482
9,1.3563979471
5,1.356397946
8,1.3563979449
10,1.3563979438
9,1.3563979427
9,1.3563979416
9,1.3563979405
6,1.3563979394
1,1.3563979383
-2,1.3563979372
-3,1.3563979361
1,1.356397935
4,1.3563979339
6,1.3563979328
6,1.3563979317
9,1.3563979306
7,1.3563979295
7,1.3563979284
8,1.3563979273
11,1.3563979262
10,1.3563979251
7,1.356397924
7,1.3563979229
9,1.3563979218
5,1.3563979207
5,1.3563979196
8,1.3563979185
-1,1.3563979174
-2,1.3563979163
1,1.3563979152
